"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 11 18:46:43 GMT 2024","Sun Aug 11 18:46:47 GMT 2024","3982","","RegistrationFormTest","","RegistrationFormTest","testSelectHobby","Выбор хобби [2] Reading","Этот тест проверяет возможность выбора различных хобби"
"passed","Sun Aug 11 18:46:06 GMT 2024","Sun Aug 11 18:46:23 GMT 2024","17217","","RegistrationFormTest","","RegistrationFormTest","testPhoneNumber","Тест заполнения поля 'Номер телефона'","Этот тест проверяет корректность заполнения поля 'Номер телефона' в форме регистрации."
"passed","Sun Aug 11 18:47:05 GMT 2024","Sun Aug 11 18:47:09 GMT 2024","3521","","RegistrationFormTest","","RegistrationFormTest","testFirstNameAndLastName","Тест заполнения полей 'Имя' и 'Фамилия'","Этот тест проверяет корректность заполнения полей 'Имя' и 'Фамилия' в форме регистрации."
"passed","Sun Aug 11 18:46:23 GMT 2024","Sun Aug 11 18:46:27 GMT 2024","3706","","RegistrationFormTest","","RegistrationFormTest","overviewTest","overviewTest()","
    <h2>Тестирование формы регистрации на сайте</h2>
    <p>Этот набор тестов проверяет функциональность формы регистрации, включая:</p>
    <ul>
        <li>Заполнение всех полей формы</li>
        <li>Выбор Имени и Фамилии</li>
        <li>Выбор различных опций (пол, хобби, предметы)</li>
        <li>Загрузку изображения</li>
        <li>Выбор даты рождения</li>
        <li>Выбор штата и города</li>
    </ul>
    "
"passed","Sun Aug 11 18:46:57 GMT 2024","Sun Aug 11 18:47:02 GMT 2024","4815","","RegistrationFormTest","","RegistrationFormTest","testGenderOption","Тест выбора пола [3] Other","Этот тест проверяет возможность выбора различных опций пола"
"passed","Sun Aug 11 18:46:35 GMT 2024","Sun Aug 11 18:46:39 GMT 2024","3989","","RegistrationFormTest","","RegistrationFormTest","testEmail","Тест заполнения поля 'Email'","Этот тест проверяет корректность заполнения поля 'Email' в форме регистрации."
"passed","Sun Aug 11 18:46:53 GMT 2024","Sun Aug 11 18:46:57 GMT 2024","3759","","RegistrationFormTest","","RegistrationFormTest","testGenderOption","Тест выбора пола [2] Female","Этот тест проверяет возможность выбора различных опций пола"
"passed","Sun Aug 11 18:46:27 GMT 2024","Sun Aug 11 18:46:35 GMT 2024","8138","","RegistrationFormTest","","RegistrationFormTest","testSubjects","Заполнение поля Subjects","Этот тест проверяет корректность заполнения поля 'Subjects'"
"passed","Sun Aug 11 18:47:02 GMT 2024","Sun Aug 11 18:47:05 GMT 2024","3266","","RegistrationFormTest","","RegistrationFormTest","testCurrentAddress","Тест заполнения поля 'Текущий адрес'","Этот тест проверяет корректность заполнения поля 'Текущий адрес' в форме регистрации."
"passed","Sun Aug 11 18:46:51 GMT 2024","Sun Aug 11 18:46:53 GMT 2024","2629","","RegistrationFormTest","","RegistrationFormTest","testGenderOption","Тест выбора пола [1] Male","Этот тест проверяет возможность выбора различных опций пола"
"passed","Sun Aug 11 18:46:39 GMT 2024","Sun Aug 11 18:46:43 GMT 2024","3576","","RegistrationFormTest","","RegistrationFormTest","testSelectHobby","Выбор хобби [1] Sports","Этот тест проверяет возможность выбора различных хобби"
"passed","Sun Aug 11 18:47:09 GMT 2024","Sun Aug 11 18:47:13 GMT 2024","4042","","RegistrationFormTest","","RegistrationFormTest","testSelectAllHobbies","Выбор всех хобби","Этот тест проверяет возможность выбора всех хобби одновременно"
"passed","Sun Aug 11 18:46:47 GMT 2024","Sun Aug 11 18:46:51 GMT 2024","3873","","RegistrationFormTest","","RegistrationFormTest","testSelectHobby","Выбор хобби [3] Music","Этот тест проверяет возможность выбора различных хобби"
